date,product,category,region,price,quantity,total
2026-05-10,Smartphone X,Electronics,Central,678.34,4,2713.36
2026-04-11,Mouse Pro,Audio,East,75.97,4,303.89
2026-02-28,Gaming Console,Accessories,East,380.22,3,1140.67
2026-05-14,Tablet Air,Computers,Central,533.17,4,2132.67
2026-04-04,Gaming Console,Electronics,Central,433.39,1,433.39
2026-05-21,Wireless Earbuds,Electronics,East,160.23,3,480.7
2026-03-11,Mouse Pro,Audio,North,66.46,4,265.83
2026-04-14,Mouse Pro,Gaming,South,79.28,1,79.28
2026-04-17,Tablet Air,Electronics,North,407.78,5,2038.92
2026-07-02,Wireless Earbuds,Electronics,East,134.68,3,404.03
2026-04-21,Smartphone X,Accessories,West,853.13,1,853.13
2026-05-15,Mouse Pro,Electronics,North,92.04,2,184.08
2026-03-09,Smart Watch,Audio,Central,300.23,1,300.23
2026-05-16,Tablet Air,Audio,Central,442.95,1,442.95
2026-07-06,Gaming Console,Audio,North,518.25,1,518.25
2026-06-15,Gaming Console,Gaming,Central,507.68,5,2538.41
2026-04-23,Gaming Console,Accessories,Central,425.41,1,425.41
2026-05-25,Smartphone X,Computers,East,794.8,3,2384.4
2026-02-12,Smart Watch,Computers,South,281.01,3,843.03
2026-05-04,Tablet Air,Computers,North,501.17,2,1002.33
2026-03-30,Tablet Air,Electronics,North,504.33,5,2521.65
2026-03-31,External SSD,Electronics,East,227.38,5,1136.88
2026-07-03,Wireless Earbuds,Audio,South,178.95,5,894.75
2026-05-30,Wireless Earbuds,Gaming,North,167.16,1,167.16
2026-03-28,Mouse Pro,Computers,West,89.01,4,356.03
2026-07-03,Laptop Pro,Audio,Central,1434.4,1,1434.4
2026-05-12,Monitor Ultra,Accessories,Central,409.65,3,1228.94
2026-05-29,Laptop Pro,Electronics,Central,1278.32,1,1278.32
2026-06-12,Laptop Pro,Computers,North,1271.55,4,5086.22
2026-01-19,Tablet Air,Accessories,Central,465.74,3,1397.22
2026-04-06,Gaming Console,Computers,Central,518.71,3,1556.13
2026-03-25,Laptop Pro,Gaming,North,1078.96,1,1078.96
2026-01-18,Monitor Ultra,Accessories,Central,290.47,2,580.93
2026-06-17,Monitor Ultra,Audio,West,324.38,5,1621.91
2026-02-12,Keyboard Mech,Gaming,Central,142.55,4,570.2
2026-06-22,Tablet Air,Accessories,Central,582.14,1,582.14
2026-03-29,Smartphone X,Gaming,East,794.9,5,3974.48
2026-05-19,Smart Watch,Audio,North,246.46,4,985.83
2026-02-23,Gaming Console,Audio,West,380.15,2,760.31
2026-04-09,Monitor Ultra,Electronics,Central,386.74,5,1933.68
2026-01-19,Keyboard Mech,Computers,Central,130.27,2,260.55
2026-06-22,External SSD,Electronics,South,226.12,1,226.12
2026-05-28,Tablet Air,Electronics,South,417.9,4,1671.61
2026-05-09,Smartphone X,Audio,West,783.86,1,783.86
2026-02-17,Keyboard Mech,Gaming,Central,134.53,5,672.64
2026-05-22,Laptop Pro,Electronics,East,1342.85,5,6714.27
2026-06-12,External SSD,Accessories,West,204.7,2,409.41
2026-07-10,Tablet Air,Gaming,West,543.63,1,543.63
2026-04-11,Wireless Earbuds,Audio,South,133.96,1,133.96
2026-07-12,Keyboard Mech,Accessories,Central,134.07,1,134.07
2026-05-22,Laptop Pro,Gaming,North,1404.15,4,5616.59
2026-03-15,Gaming Console,Accessories,East,453.84,2,907.68
2026-01-25,Laptop Pro,Audio,Central,1056.9,4,4227.58
2026-02-18,Tablet Air,Accessories,East,517.91,5,2589.57
2026-04-22,Gaming Console,Audio,East,457.74,5,2288.69
2026-03-08,Smartphone X,Audio,North,901.94,2,1803.87
2026-04-17,Tablet Air,Gaming,North,509.95,4,2039.82
2026-03-27,Tablet Air,Electronics,Central,471.65,3,1414.96
2026-06-03,Smart Watch,Electronics,Central,307.83,5,1539.15
2026-02-18,Keyboard Mech,Audio,South,108.08,1,108.08
2026-04-11,Monitor Ultra,Gaming,South,362.96,1,362.96
2026-05-02,Laptop Pro,Computers,Central,1195.38,3,3586.15
2026-03-06,Tablet Air,Accessories,West,541.88,5,2709.4
2026-05-15,Smart Watch,Audio,East,241.08,1,241.08
2026-07-05,Smart Watch,Electronics,North,325.93,2,651.87
2026-06-24,Smartphone X,Accessories,South,644.37,1,644.37
2026-07-06,Keyboard Mech,Computers,East,123.92,4,495.68
2026-04-02,Smart Watch,Gaming,North,260.85,3,782.56
2026-04-22,Tablet Air,Gaming,West,446.41,5,2232.04
2026-07-06,Smartphone X,Audio,Central,869.92,4,3479.66
2026-06-28,Laptop Pro,Audio,South,975.44,1,975.44
2026-02-16,Tablet Air,Audio,East,465.37,3,1396.12
2026-05-03,Tablet Air,Computers,East,575.45,1,575.45
2026-01-20,Keyboard Mech,Computers,East,134.59,5,672.93
2026-05-02,External SSD,Gaming,North,235.27,1,235.27
2026-02-01,Tablet Air,Electronics,West,598.42,3,1795.26
2026-05-29,External SSD,Computers,Central,211.05,5,1055.27
2026-06-05,Smartphone X,Accessories,South,892.71,2,1785.42
2026-02-04,External SSD,Audio,East,226.9,5,1134.5
2026-03-04,Smartphone X,Computers,West,808.93,2,1617.86
2026-04-14,Laptop Pro,Gaming,Central,1203.85,4,4815.41
2026-05-02,Monitor Ultra,Accessories,North,327.45,5,1637.27
2026-01-21,Mouse Pro,Accessories,Central,89.71,4,358.85
2026-01-27,Smart Watch,Gaming,West,303.75,1,303.75
2026-05-02,Wireless Earbuds,Accessories,West,157.54,1,157.54
2026-04-27,Keyboard Mech,Accessories,East,131.85,2,263.71
2026-06-14,Wireless Earbuds,Audio,West,177.17,1,177.17
2026-03-05,Tablet Air,Accessories,South,545.2,1,545.2
2026-06-13,Smart Watch,Audio,West,243.47,3,730.4
2026-01-19,Gaming Console,Accessories,Central,431.76,5,2158.8
2026-04-02,Smart Watch,Gaming,East,342.32,3,1026.97
2026-02-10,Tablet Air,Gaming,East,597.58,5,2987.91
2026-03-14,Wireless Earbuds,Accessories,Central,125.06,5,625.28
2026-05-10,Laptop Pro,Gaming,South,1346.62,4,5386.47
2026-06-15,Gaming Console,Gaming,North,439.7,5,2198.48
2026-03-20,Mouse Pro,Accessories,East,79.2,2,158.41
2026-04-23,Smartphone X,Electronics,South,752.93,1,752.93
2026-03-13,Monitor Ultra,Computers,West,294.42,4,1177.66
2026-05-19,Smartphone X,Accessories,West,818.25,5,4091.27
2026-03-07,Laptop Pro,Audio,East,1346.21,5,6731.03
2026-02-22,Tablet Air,Electronics,North,483.24,3,1449.72
2026-01-22,Keyboard Mech,Electronics,Central,137.86,5,689.32
2026-04-12,Laptop Pro,Gaming,West,1215.43,5,6077.16
2026-04-12,Wireless Earbuds,Accessories,North,155.41,3,466.22
2026-04-29,Laptop Pro,Computers,West,1250.78,4,5003.11
2026-02-27,Laptop Pro,Accessories,West,1343.06,2,2686.11
2026-02-09,Wireless Earbuds,Audio,West,168.13,5,840.67
2026-03-28,Mouse Pro,Electronics,West,78.37,4,313.49
2026-06-08,Tablet Air,Audio,West,404.88,5,2024.41
2026-07-11,Keyboard Mech,Computers,North,100.29,2,200.58
2026-06-29,Smartphone X,Accessories,South,685.01,1,685.01
2026-06-10,Laptop Pro,Computers,South,1182.02,3,3546.07
2026-07-02,Gaming Console,Computers,East,482.36,2,964.73
2026-05-02,Tablet Air,Audio,South,591.1,2,1182.2
2026-05-06,Laptop Pro,Electronics,West,1304.71,2,2609.42
2026-03-03,Laptop Pro,Electronics,East,1206.51,4,4826.05
2026-01-21,Monitor Ultra,Computers,East,327.53,5,1637.67
2026-05-14,Smart Watch,Accessories,Central,277.7,4,1110.79
2026-03-13,Monitor Ultra,Computers,Central,326.88,3,980.63
2026-01-21,Tablet Air,Computers,South,474.71,5,2373.54
2026-05-07,Gaming Console,Electronics,East,508.52,2,1017.04
2026-02-24,Gaming Console,Computers,South,495.99,3,1487.96
2026-03-23,Monitor Ultra,Gaming,East,324.76,2,649.52
2026-04-11,Mouse Pro,Gaming,South,65.82,4,263.27
2026-01-22,Laptop Pro,Computers,South,1417.37,2,2834.73
2026-05-20,Mouse Pro,Audio,South,70.51,5,352.55
2026-06-01,Laptop Pro,Accessories,Central,1174.33,3,3522.98
2026-05-15,Keyboard Mech,Electronics,South,104.38,5,521.91
2026-03-17,Smartphone X,Computers,Central,866.89,2,1733.79
2026-01-15,Mouse Pro,Electronics,Central,93.33,2,186.65
2026-06-13,Keyboard Mech,Computers,South,115.39,2,230.77
2026-02-18,Wireless Earbuds,Accessories,North,157.66,2,315.32
2026-04-06,Gaming Console,Electronics,East,412.32,2,824.64
2026-07-09,Laptop Pro,Computers,North,1239.5,2,2479.0
2026-03-13,Keyboard Mech,Audio,Central,127.15,2,254.3
2026-03-04,Wireless Earbuds,Gaming,East,179.94,4,719.75
2026-05-18,Laptop Pro,Accessories,Central,1207.7,3,3623.09
2026-02-02,Mouse Pro,Electronics,Central,94.14,3,282.42
2026-05-18,Monitor Ultra,Gaming,West,395.78,3,1187.33
2026-02-27,Smart Watch,Gaming,West,284.84,2,569.67
2026-01-17,Tablet Air,Computers,West,598.39,1,598.39
2026-06-10,Smart Watch,Gaming,East,320.4,2,640.79
2026-02-07,Monitor Ultra,Electronics,West,316.8,5,1584.0
2026-05-31,Laptop Pro,Electronics,East,1236.86,4,4947.44
2026-01-27,Wireless Earbuds,Gaming,East,123.47,1,123.47
2026-01-26,External SSD,Accessories,East,184.35,4,737.39
2026-01-19,Wireless Earbuds,Audio,East,155.42,1,155.42
2026-01-26,Smart Watch,Computers,North,285.18,5,1425.9
2026-02-27,Mouse Pro,Gaming,Central,73.94,3,221.83
2026-06-19,Laptop Pro,Electronics,Central,1059.93,3,3179.8
2026-07-11,Tablet Air,Gaming,West,416.84,3,1250.52
2026-04-20,Keyboard Mech,Computers,East,131.34,2,262.68
2026-01-15,External SSD,Computers,Central,198.13,3,594.4
2026-05-16,Mouse Pro,Gaming,West,89.82,1,89.82
2026-05-29,Laptop Pro,Audio,South,1113.15,5,5565.73
2026-03-16,Keyboard Mech,Computers,West,122.69,2,245.39
2026-02-04,Keyboard Mech,Audio,West,123.21,4,492.83
2026-03-28,Mouse Pro,Accessories,North,65.57,5,327.85
2026-01-23,External SSD,Computers,North,226.76,2,453.51
2026-07-03,Keyboard Mech,Computers,North,105.28,5,526.4
2026-07-11,Monitor Ultra,Computers,South,300.21,5,1501.04
2026-04-14,Laptop Pro,Audio,North,1156.36,1,1156.36
2026-06-29,Wireless Earbuds,Accessories,South,139.38,1,139.38
2026-04-16,Wireless Earbuds,Computers,West,167.99,1,167.99
2026-07-04,Keyboard Mech,Gaming,South,129.12,2,258.25
2026-03-26,Mouse Pro,Electronics,North,77.6,5,388.01
2026-05-30,Smartphone X,Audio,East,916.61,5,4583.04
2026-02-05,Gaming Console,Audio,North,429.58,2,859.16
2026-04-25,Smartphone X,Gaming,West,954.07,3,2862.21
2026-03-23,Laptop Pro,Gaming,South,1068.15,1,1068.15
2026-03-02,Gaming Console,Electronics,North,506.91,4,2027.66
2026-03-10,Smart Watch,Electronics,East,259.98,4,1039.92
2026-04-09,Mouse Pro,Electronics,Central,82.47,3,247.42
2026-07-12,External SSD,Electronics,East,189.16,2,378.33
2026-04-24,Monitor Ultra,Gaming,South,325.56,1,325.56
2026-03-19,Monitor Ultra,Gaming,South,393.65,1,393.65
2026-02-07,Wireless Earbuds,Audio,West,162.06,1,162.06
2026-07-04,Wireless Earbuds,Computers,West,168.28,2,336.56
2026-06-20,Keyboard Mech,Electronics,East,96.94,3,290.81
2026-05-07,Keyboard Mech,Accessories,East,105.21,4,420.85
2026-01-24,External SSD,Gaming,South,235.24,1,235.24
2026-04-16,Gaming Console,Computers,North,486.11,2,972.22
2026-03-31,Tablet Air,Accessories,Central,592.76,1,592.76
2026-02-19,Smartphone X,Audio,South,778.84,3,2336.53
2026-02-27,Smart Watch,Audio,West,334.46,3,1003.39
2026-05-14,Tablet Air,Audio,East,451.71,3,1355.14
2026-06-10,Keyboard Mech,Gaming,South,119.89,5,599.47
2026-04-28,Keyboard Mech,Electronics,South,129.75,5,648.73
2026-05-20,Wireless Earbuds,Computers,East,145.8,3,437.4
2026-02-20,Tablet Air,Audio,East,463.55,5,2317.75
2026-04-28,Gaming Console,Accessories,North,424.34,4,1697.34
2026-02-07,Mouse Pro,Audio,North,78.73,4,314.91
2026-05-25,Gaming Console,Gaming,East,435.11,4,1740.45
2026-05-08,Tablet Air,Accessories,Central,433.64,5,2168.21
2026-02-26,Laptop Pro,Electronics,West,1388.7,4,5554.81
2026-05-26,Mouse Pro,Computers,West,91.07,2,182.14
2026-06-01,Smartphone X,Computers,South,953.76,5,4768.81
2026-03-29,Mouse Pro,Computers,Central,92.49,5,462.43
2026-04-30,External SSD,Accessories,South,229.72,4,918.88
2026-03-14,Mouse Pro,Accessories,South,75.73,4,302.92
2026-06-22,Smartphone X,Gaming,Central,933.74,2,1867.49
2026-04-07,Tablet Air,Audio,North,571.38,5,2856.9
2026-01-14,Laptop Pro,Computers,North,1301.16,4,5204.64
2026-03-05,External SSD,Gaming,North,220.77,1,220.77
2026-06-10,Laptop Pro,Computers,North,1247.32,4,4989.27
2026-02-07,Mouse Pro,Electronics,Central,83.98,4,335.94
2026-04-23,Mouse Pro,Gaming,West,85.27,4,341.1
2026-04-18,External SSD,Gaming,Central,185.49,3,556.48
2026-06-22,Keyboard Mech,Gaming,Central,127.01,1,127.01
2026-03-26,Gaming Console,Accessories,East,446.05,4,1784.19
2026-03-14,Tablet Air,Gaming,North,525.85,4,2103.42
2026-06-20,External SSD,Gaming,West,173.82,4,695.28
2026-06-09,Tablet Air,Electronics,South,509.37,2,1018.75
2026-07-08,Wireless Earbuds,Electronics,North,150.39,1,150.39
2026-06-25,Monitor Ultra,Electronics,South,365.62,1,365.62
2026-02-18,Gaming Console,Gaming,Central,513.55,5,2567.76
2026-02-25,Gaming Console,Gaming,West,440.38,4,1761.53
2026-05-19,Monitor Ultra,Electronics,Central,344.43,2,688.85
2026-01-31,External SSD,Computers,Central,184.98,3,554.93
2026-04-05,Monitor Ultra,Computers,South,299.03,5,1495.15
2026-01-31,Mouse Pro,Computers,Central,84.61,5,423.03
2026-05-27,Wireless Earbuds,Gaming,Central,144.93,1,144.93
2026-06-25,Wireless Earbuds,Accessories,West,163.37,1,163.37
2026-05-03,Wireless Earbuds,Gaming,North,164.02,5,820.12
2026-02-19,Gaming Console,Computers,Central,499.04,3,1497.13
2026-05-25,Gaming Console,Computers,North,474.03,1,474.03
2026-05-24,Wireless Earbuds,Electronics,West,153.0,4,612.01
2026-06-24,Laptop Pro,Computers,South,1360.81,4,5443.23
2026-01-18,Laptop Pro,Accessories,South,1104.85,1,1104.85
2026-03-01,Gaming Console,Accessories,Central,419.57,4,1678.27
2026-04-08,Smartphone X,Computers,North,818.32,5,4091.58
2026-06-25,Monitor Ultra,Accessories,Central,319.06,3,957.17
2026-04-20,Laptop Pro,Electronics,Central,1104.77,5,5523.84
2026-02-22,Laptop Pro,Audio,Central,1394.64,3,4183.93
2026-04-11,Laptop Pro,Gaming,Central,1418.81,5,7094.04
2026-04-14,Laptop Pro,Accessories,South,1001.05,1,1001.05
2026-03-16,Mouse Pro,Accessories,North,69.17,1,69.17
2026-01-21,Mouse Pro,Accessories,West,74.7,3,224.11
2026-06-08,External SSD,Accessories,North,203.35,2,406.71
2026-01-16,Laptop Pro,Computers,West,1405.11,1,1405.11
2026-06-15,Laptop Pro,Electronics,Central,1215.66,2,2431.32
2026-04-19,External SSD,Computers,Central,231.08,2,462.17
2026-04-12,External SSD,Computers,East,214.15,2,428.3
2026-04-01,External SSD,Audio,South,189.87,2,379.74
2026-02-28,Monitor Ultra,Electronics,South,372.84,4,1491.38
2026-01-25,Gaming Console,Computers,Central,428.74,3,1286.23
2026-05-17,Smartphone X,Gaming,East,848.94,4,3395.76
2026-01-20,Laptop Pro,Computers,South,1219.53,2,2439.07
2026-06-05,Gaming Console,Computers,Central,485.04,5,2425.2
2026-04-27,Gaming Console,Gaming,West,390.28,2,780.57
2026-04-09,Monitor Ultra,Electronics,East,348.57,2,697.15
2026-06-14,Laptop Pro,Gaming,East,1247.99,3,3743.97
2026-03-01,Keyboard Mech,Computers,South,99.75,3,299.24
2026-05-20,Gaming Console,Gaming,North,420.36,3,1261.08
2026-05-21,Smart Watch,Computers,Central,357.11,4,1428.43
2026-02-27,External SSD,Audio,South,189.64,2,379.28
2026-03-30,Smartphone X,Computers,Central,686.95,4,2747.81
2026-04-05,Keyboard Mech,Computers,West,132.05,4,528.19
2026-03-19,Wireless Earbuds,Gaming,East,171.08,5,855.39
2026-05-25,Smart Watch,Computers,North,266.34,3,799.01
2026-04-13,Monitor Ultra,Computers,North,298.02,4,1192.06
2026-04-02,External SSD,Gaming,North,171.75,2,343.51
2026-05-04,Wireless Earbuds,Accessories,East,149.38,2,298.76
2026-04-08,Smartphone X,Computers,East,705.41,2,1410.82
2026-01-20,External SSD,Gaming,East,236.03,3,708.1
2026-05-29,Tablet Air,Gaming,South,453.99,1,453.99
2026-03-18,Tablet Air,Accessories,West,466.6,2,933.21
2026-06-13,Gaming Console,Computers,Central,521.73,4,2086.9
2026-06-26,Smartphone X,Electronics,North,761.47,5,3807.33
2026-03-18,Tablet Air,Computers,West,579.06,5,2895.31
2026-03-21,Mouse Pro,Accessories,South,69.48,3,208.43
2026-03-31,Smart Watch,Computers,Central,259.05,1,259.05
2026-02-06,Smartphone X,Computers,East,837.04,4,3348.17
2026-03-29,Smartphone X,Computers,South,904.69,4,3618.76
2026-03-05,Laptop Pro,Gaming,Central,1126.01,3,3378.03
2026-04-23,Monitor Ultra,Gaming,East,320.83,3,962.48
2026-03-25,External SSD,Computers,East,225.31,5,1126.57
2026-07-04,Gaming Console,Audio,South,438.27,1,438.27
2026-07-09,Mouse Pro,Gaming,North,64.94,2,129.89
2026-03-17,Monitor Ultra,Accessories,Central,307.09,1,307.09
2026-04-16,Smart Watch,Accessories,East,358.03,5,1790.16
2026-06-26,Smartphone X,Audio,South,657.81,1,657.81
2026-04-07,Smartphone X,Electronics,West,927.1,5,4635.48
2026-05-06,Mouse Pro,Electronics,East,69.83,2,139.66
2026-04-01,Wireless Earbuds,Electronics,North,154.65,3,463.96
2026-01-28,Gaming Console,Accessories,North,418.63,3,1255.89
2026-03-13,Smart Watch,Audio,West,270.72,1,270.72
2026-06-23,Tablet Air,Audio,East,584.96,2,1169.93
2026-01-23,Tablet Air,Accessories,East,499.02,2,998.04
2026-05-23,Keyboard Mech,Accessories,East,134.35,5,671.77
2026-06-11,Laptop Pro,Computers,West,1434.0,5,7170.01
2026-06-15,Tablet Air,Accessories,West,561.35,2,1122.7
2026-02-02,Smart Watch,Audio,Central,326.42,3,979.25
2026-06-02,Keyboard Mech,Gaming,West,137.97,1,137.97
2026-03-12,Gaming Console,Gaming,West,508.93,1,508.93
2026-04-18,Mouse Pro,Audio,South,77.58,5,387.91
2026-06-11,Wireless Earbuds,Accessories,North,121.42,3,364.27
2026-02-07,External SSD,Electronics,South,224.66,3,673.99
2026-04-27,Tablet Air,Electronics,East,597.0,2,1194.0
2026-07-08,Mouse Pro,Gaming,Central,69.27,1,69.27
2026-03-09,Keyboard Mech,Gaming,Central,126.51,2,253.03
2026-04-27,Keyboard Mech,Computers,Central,98.46,4,393.84
2026-03-07,Tablet Air,Accessories,West,576.74,4,2306.96
2026-05-07,Wireless Earbuds,Audio,West,168.81,4,675.23
2026-03-09,Tablet Air,Electronics,East,456.3,2,912.59
2026-01-22,Mouse Pro,Electronics,East,88.16,1,88.16
2026-01-17,Smartphone X,Computers,East,858.37,4,3433.46
2026-01-15,Wireless Earbuds,Computers,Central,147.67,2,295.33
2026-07-01,Tablet Air,Gaming,North,485.56,2,971.12
2026-01-30,Monitor Ultra,Electronics,East,284.1,2,568.19
2026-04-23,Monitor Ultra,Accessories,East,289.76,1,289.76
2026-07-02,Tablet Air,Gaming,Central,571.79,1,571.79
2026-04-22,Laptop Pro,Computers,East,1166.99,4,4667.97
2026-04-26,Smartphone X,Accessories,North,788.78,5,3943.88
2026-04-30,Gaming Console,Audio,West,497.99,1,497.99
2026-01-15,Keyboard Mech,Accessories,East,130.73,4,522.9
2026-05-01,Tablet Air,Accessories,West,463.32,4,1853.29
2026-05-01,External SSD,Electronics,West,210.24,1,210.24
2026-06-16,Laptop Pro,Gaming,East,1363.42,3,4090.26
2026-06-20,Smartphone X,Accessories,South,664.31,5,3321.57
2026-03-02,Monitor Ultra,Gaming,West,376.19,2,752.38
2026-01-29,Gaming Console,Audio,South,433.24,2,866.48
2026-04-21,Tablet Air,Electronics,North,495.7,1,495.7
2026-02-18,Wireless Earbuds,Electronics,West,165.31,2,330.62
2026-06-01,Tablet Air,Computers,East,518.33,2,1036.66
2026-06-19,Gaming Console,Computers,West,390.3,2,780.6
2026-03-02,Smart Watch,Computers,East,243.33,4,973.31
2026-04-16,Wireless Earbuds,Accessories,West,153.45,5,767.27
2026-04-01,Monitor Ultra,Computers,West,347.59,1,347.59
2026-06-28,Smart Watch,Electronics,Central,344.26,3,1032.79
2026-03-29,Wireless Earbuds,Gaming,East,121.76,2,243.53
2026-06-02,Laptop Pro,Gaming,South,1188.81,3,3566.44
2026-01-28,Monitor Ultra,Electronics,East,321.97,1,321.97
2026-06-01,Tablet Air,Gaming,East,503.09,3,1509.27
2026-01-15,Gaming Console,Gaming,East,407.3,5,2036.49
2026-03-19,Gaming Console,Accessories,Central,523.16,4,2092.65
2026-04-22,Mouse Pro,Computers,South,68.0,2,135.99
2026-05-17,Keyboard Mech,Accessories,Central,110.17,2,220.34
2026-05-10,Mouse Pro,Accessories,South,65.85,5,329.23
2026-04-12,Monitor Ultra,Electronics,South,301.67,4,1206.68
2026-04-09,Monitor Ultra,Audio,North,280.56,4,1122.22
2026-05-13,Keyboard Mech,Electronics,West,106.47,2,212.95
2026-03-11,Monitor Ultra,Gaming,North,339.35,4,1357.39
2026-02-09,Wireless Earbuds,Computers,South,177.3,5,886.5
2026-05-07,External SSD,Audio,East,163.43,4,653.7
2026-06-15,Laptop Pro,Electronics,Central,1007.34,1,1007.34
2026-05-13,Mouse Pro,Gaming,South,78.88,5,394.4
2026-02-14,External SSD,Electronics,West,236.77,4,947.06
2026-04-21,Smart Watch,Accessories,West,330.51,4,1322.05
2026-05-05,Tablet Air,Gaming,Central,432.95,2,865.9
2026-06-28,External SSD,Gaming,North,239.89,5,1199.46
2026-04-05,Laptop Pro,Gaming,North,1132.85,4,4531.4
2026-03-11,Gaming Console,Gaming,East,486.59,4,1946.36
2026-04-30,Tablet Air,Computers,South,552.58,4,2210.33
2026-06-09,Smartphone X,Computers,West,724.18,3,2172.53
2026-06-27,Gaming Console,Audio,North,537.62,1,537.62
2026-03-06,Keyboard Mech,Accessories,South,106.57,5,532.86
2026-02-16,Mouse Pro,Gaming,North,82.76,2,165.52
2026-02-04,Keyboard Mech,Gaming,South,122.96,5,614.82
2026-05-08,Mouse Pro,Accessories,South,84.0,3,252.01
2026-05-02,Smart Watch,Computers,Central,271.16,5,1355.79
2026-01-22,Monitor Ultra,Electronics,North,403.89,1,403.89
2026-06-25,Keyboard Mech,Electronics,North,115.38,3,346.14
2026-03-29,Wireless Earbuds,Computers,Central,136.78,5,683.92
2026-04-17,Monitor Ultra,Gaming,South,388.13,4,1552.52
2026-01-20,Wireless Earbuds,Audio,East,140.42,2,280.83
2026-05-25,Wireless Earbuds,Computers,East,150.39,5,751.96
2026-03-18,External SSD,Electronics,West,198.86,1,198.86
2026-06-15,Mouse Pro,Computers,Central,85.59,3,256.78
2026-05-09,Mouse Pro,Accessories,Central,77.59,3,232.76
2026-05-06,External SSD,Electronics,West,200.99,2,401.98
